Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume[L]	LPM (1-1.26 µm)[#/L]	LPM (1.26-1.59 µm)[#/L]	LPM (1.59-2 µm)[#/L]	LPM (2-2.52 µm)[#/L]	LPM (2.52-3.17 µm)[#/L]	LPM (3.17-4 µm)[#/L]	LPM (4-5.04 µm)[#/L]	LPM (5.04-6.35 µm)[#/L]	LPM (6.35-8 µm)[#/L]	LPM (8-10.1 µm)[#/L]	LPM (10.1-12.7 µm)[#/L]	LPM (12.7-16 µm)[#/L]	LPM (16-20.2 µm)[#/L]	LPM (20.2-25.4 µm)[#/L]	LPM (25.4-32 µm)[#/L]	LPM (32-40.3 µm)[#/L]	LPM (40.3-50.8 µm)[#/L]	LPM (50.8-64 µm)[#/L]	LPM (64-80.6 µm)[#/L]	LPM (80.6-102 µm)[#/L]	LPM (102-128 µm)[#/L]	LPM (128-161 µm)[#/L]	LPM (161-203 µm)[#/L]	LPM (203-256 µm)[#/L]	LPM (256-323 µm)[#/L]	LPM (323-406 µm)[#/L]	LPM (406-512 µm)[#/L]	LPM (512-645 µm)[#/L]	LPM (645-813 µm)[#/L]	LPM (0.813-1.02 mm)[#/L]	LPM (1.02-1.29 mm)[#/L]	LPM (1.29-1.63 mm)[#/L]	LPM (1.63-2.05 mm)[#/L]	LPM (2.05-2.58 mm)[#/L]	LPM (2.58-3.25 mm)[#/L]	LPM (3.25-4.1 mm)[#/L]	LPM (4.1-5.16 mm)[#/L]	LPM (5.16-6.5 mm)[#/L]	LPM (6.5-8.19 mm)[#/L]	LPM (8.19-10.3 mm)[#/L]	LPM (10.3-13 mm)[#/L]	LPM (13-16.4 mm)[#/L]	LPM (16.4-20.6 mm)[#/L]	LPM (20.6-26 mm)[#/L]	LPM (>26 mm)[#/L]	LPM biovolume (1-1.26 µm)[ppm]	LPM biovolume (1.26-1.59 µm)[ppm]	LPM biovolume (1.59-2 µm)[ppm]	LPM biovolume (2-2.52 µm)[ppm]	LPM biovolume (2.52-3.17 µm)[ppm]	LPM biovolume (3.17-4 µm)[ppm]	LPM biovolume (4-5.04 µm)[ppm]	LPM biovolume (5.04-6.35 µm)[ppm]	LPM biovolume (6.35-8 µm)[ppm]	LPM biovolume (8-10.1 µm)[ppm]	LPM biovolume (10.1-12.7 µm)[ppm]	LPM biovolume (12.7-16 µm)[ppm]	LPM biovolume (16-20.2 µm)[ppm]	LPM biovolume (20.2-25.4 µm)[ppm]	LPM biovolume (25.4-32 µm)[ppm]	LPM biovolume (32-40.3 µm)[ppm]	LPM biovolume (40.3-50.8 µm)[ppm]	LPM biovolume (50.8-64 µm)[ppm]	LPM biovolume (64-80.6 µm)[ppm]	LPM biovolume (80.6-102 µm)[ppm]	LPM biovolume (102-128 µm)[ppm]	LPM biovolume (128-161 µm)[ppm]	LPM biovolume (161-203 µm)[ppm]	LPM biovolume (203-256 µm)[ppm]	LPM biovolume (256-323 µm)[ppm]	LPM biovolume (323-406 µm)[ppm]	LPM biovolume (406-512 µm)[ppm]	LPM biovolume (512-645 µm)[ppm]	LPM biovolume (645-813 µm)[ppm]	LPM biovolume (0.813-1.02 mm)[ppm]	LPM biovolume (1.02-1.29 mm)[ppm]	LPM biovolume (1.29-1.63 mm)[ppm]	LPM biovolume (1.63-2.05 mm)[ppm]	LPM biovolume (2.05-2.58 mm)[ppm]	LPM biovolume (2.58-3.25 mm)[ppm]	LPM biovolume (3.25-4.1 mm)[ppm]	LPM biovolume (4.1-5.16 mm)[ppm]	LPM biovolume (5.16-6.5 mm)[ppm]	LPM biovolume (6.5-8.19 mm)[ppm]	LPM biovolume (8.19-10.3 mm)[ppm]	LPM biovolume (10.3-13 mm)[ppm]	LPM biovolume (13-16.4 mm)[ppm]	LPM biovolume (16.4-20.6 mm)[ppm]	LPM biovolume (20.6-26 mm)[ppm]	LPM biovolume (>26 mm)[ppm]	chloro fluo [mg chl/m3]	conductivity [ms/cm]	cpar [%]	depth [salt water, m]	fcdom factory [ppb qse]	in situ density anomaly [kg/m3]	neutral density [kg/m3]	nitrate [µmol/l]	oxygen [µmol/kg]	oxygen [ml/l]	par [µmol m-2 s-1]	part backscattering coef 470 nm [m-1]	pot. temperature [degc] (any ref.)	potential density anomaly [kg/m3]	potential temperature [degc]	practical salinity [psu]	practical salinity from conductivity	pressure in water column [db]	qc flag	sound speed c [m/s]	spar [µmol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
stn_032	HDR20170108005316	2017-01-08 00:53:16	2.5	2119.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	394.2474244311106	0.0	0.0	69.52526510434356	28.994490358126722	25.153307671987623	10.896637608966376	7.888505226612325	5.746914977923695	2.8854862447639533	1.9595079059587153	1.0528699196196083	0.5632288010868335	0.3816181742707272	0.35520208309747536	0.21180044529982262	0.03868070493226159	0.0033020113966564773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0536855779140058	0.0	0.0	0.0389343216511384	0.0371305691970231	0.0706207798994519	0.0662205171936379	0.0919681694146771	0.140547131366851	0.146033731702353	0.19705469728368	0.211328041981362	0.218713302347296	0.298463633017531	0.582799253582053	0.640735425063314	0.221397748880156	0.0366596668814396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	7.5	111.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.914101646385106	0.0	0.0	11.211524695776664	4.473872584108804	5.95025053686471	2.46957766642806	1.8432355046528275	1.3779527559055118	0.6531853972798854	0.34001431639226914	0.16105941302791696	0.12526843235504653	0.06263421617752327	0.03579098067287043	0.008947745168217608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00475433346695724	0.0	0.0	0.00627848175839288	0.00572927592487779	0.0164832227359009	0.0147820411679404	0.0216402564950569	0.0342061110959972	0.0336001071901645	0.0335028472319751	0.0330159060562906	0.0533048477463726	0.0518876684725997	0.0590837389595414	0.0308220739795982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	12.5	156.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.65372829417774	0.0	0.0	13.61721144024515	5.630745658835547	6.9586312563840655	2.808988764044944	1.9024514811031668	1.4427987742594486	0.7277834525025537	0.3894279877425945	0.15960163432073546	0.10214504596527069	0.0702247191011236	0.012768130745658836	0.019152196118488254	0.0	0.019152196118488254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00553591161941316	0.0	0.0	0.00762567232804328	0.00721077655560967	0.0189837730400789	0.0170918302642155	0.0223747011122941	0.0346792945528171	0.0352296996592751	0.0381542413923681	0.0325512334354618	0.0396982583135035	0.0521788185460275	0.0162927752287807	0.0587449441837492	0.0	0.224975025314246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	17.5	71.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.025252525252526	0.0	0.0	14.898989898989898	5.639730639730639	6.888327721661055	3.0303030303030303	1.9781144781144782	1.585297418630752	0.8277216610549943	0.39281705948372614	0.16835016835016836	0.15432098765432098	0.12626262626262627	0.04208754208754209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00545033062948435	0.0	0.0	0.00834347145794765	0.00722228279182001	0.018676306863879	0.0185526324982197	0.0230616489190635	0.0387264553647889	0.0413179558076137	0.038572475861166	0.0352365604559663	0.0594232931267274	0.108028552266274	0.0659818905069497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	22.5	77.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.80423553719008	0.0	0.0	15.650826446280993	6.211260330578512	6.973140495867769	2.853822314049587	2.053202479338843	1.5883264462809918	0.878099173553719	0.3357438016528926	0.18078512396694216	0.07747933884297521	0.07747933884297521	0.0	0.012913223140495868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052840619398625	0.0	0.0	0.0087645017973125	0.00795418814597748	0.0189050723258562	0.0171655835231289	0.0240923101545526	0.0370162841202234	0.0458061527095422	0.0343260734195813	0.0346170409922348	0.0303498480252644	0.0752548874881735	0.0	0.0544469500646707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	27.5	73.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.21699134199134	0.0	0.0	14.420995670995671	5.979437229437229	6.953463203463203	3.2467532467532467	2.313311688311688	1.6098484848484849	0.7981601731601732	0.5275974025974026	0.1893939393939394	0.12175324675324675	0.05411255411255411	0.013528138528138528	0.013528138528138528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00520409554809372	0.0	0.0	0.00807579349955103	0.00765731368493071	0.0192467379043452	0.019415631888187	0.0274687575457558	0.0397119935451282	0.0411794987420908	0.0517357357292457	0.0384883207071919	0.0464156002640009	0.039746351419737	0.0182713757885634	0.0321259923395853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	32.5	62.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.883482714468634	0.0	0.0	20.678617157490397	7.490396927016645	9.795134443021768	3.120998719590269	2.2887323943661975	1.9046094750320104	0.8162612035851473	0.43213828425096035	0.1440460947503201	0.08002560819462229	0.06402048655569782	0.016005121638924456	0.016005121638924456	0.016005121638924456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00829064377442691	0.0	0.0	0.0115800771201976	0.00959226039073341	0.0264467748317031	0.0189283732129629	0.0271178578468002	0.0457277340091312	0.0405799039004723	0.0442522711501508	0.0251401182467609	0.0281879601684075	0.0376136956126347	0.0256710447544404	0.046881888154247	0.0745915012564272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	37.5	78.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.42951991828397	0.0	0.0	25.408580183861083	9.193054136874363	9.895301327885598	3.524004085801839	2.2344228804902966	1.876915219611849	0.7916241062308479	0.40858018386108275	0.1404494382022472	0.08937691521961186	0.05107252298263534	0.012768130745658836	0.012768130745658836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00999906649599407	0.0	0.0	0.0142288681976616	0.0117726964173219	0.0271962886234405	0.0213916522165378	0.0257898936279336	0.0446473320125884	0.0400836754240254	0.0423227913246749	0.0253461569809147	0.0311014299514676	0.0316803215922245	0.017244894002689	0.0374001579657476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	42.5	74.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.00534759358289	0.0	0.0	17.032085561497325	6.831550802139038	8.03475935828877	3.088235294117647	2.5267379679144386	1.2433155080213905	0.7486631016042781	0.49465240641711233	0.3074866310160428	0.12032085561497327	0.013368983957219251	0.026737967914438502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00708168770971413	0.0	0.0	0.00953801034265482	0.00874853693404221	0.0218054108090955	0.0188657594977976	0.0293650037121861	0.0303769525275051	0.0390469322807428	0.0490887554111239	0.0645094682834264	0.0428607913015474	0.0121706044304985	0.0333464004904666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_032	HDR20170108005316	2017-01-08 00:53:16	47.5	81.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.74193548387097	0.0	0.0	14.638318670576734	5.510752688172043	6.072825024437927	2.358260019550342	1.8084066471163245	0.9042033235581622	0.5376344086021505	0.3421309872922776	0.14662756598240467	0.06109481915933528	0.024437927663734114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00582026759192112	0.0	0.0	0.00819749492068449	0.00705711262686505	0.01669486960033	0.0140366397038419	0.0211359123858247	0.0215584545607055	0.0269867754299377	0.0346029418657412	0.0311144462623662	0.0225224986318148	0.0190553395195399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
