Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume[L]	LPM (1-1.26 µm)[#/L]	LPM (1.26-1.59 µm)[#/L]	LPM (1.59-2 µm)[#/L]	LPM (2-2.52 µm)[#/L]	LPM (2.52-3.17 µm)[#/L]	LPM (3.17-4 µm)[#/L]	LPM (4-5.04 µm)[#/L]	LPM (5.04-6.35 µm)[#/L]	LPM (6.35-8 µm)[#/L]	LPM (8-10.1 µm)[#/L]	LPM (10.1-12.7 µm)[#/L]	LPM (12.7-16 µm)[#/L]	LPM (16-20.2 µm)[#/L]	LPM (20.2-25.4 µm)[#/L]	LPM (25.4-32 µm)[#/L]	LPM (32-40.3 µm)[#/L]	LPM (40.3-50.8 µm)[#/L]	LPM (50.8-64 µm)[#/L]	LPM (64-80.6 µm)[#/L]	LPM (80.6-102 µm)[#/L]	LPM (102-128 µm)[#/L]	LPM (128-161 µm)[#/L]	LPM (161-203 µm)[#/L]	LPM (203-256 µm)[#/L]	LPM (256-323 µm)[#/L]	LPM (323-406 µm)[#/L]	LPM (406-512 µm)[#/L]	LPM (512-645 µm)[#/L]	LPM (645-813 µm)[#/L]	LPM (0.813-1.02 mm)[#/L]	LPM (1.02-1.29 mm)[#/L]	LPM (1.29-1.63 mm)[#/L]	LPM (1.63-2.05 mm)[#/L]	LPM (2.05-2.58 mm)[#/L]	LPM (2.58-3.25 mm)[#/L]	LPM (3.25-4.1 mm)[#/L]	LPM (4.1-5.16 mm)[#/L]	LPM (5.16-6.5 mm)[#/L]	LPM (6.5-8.19 mm)[#/L]	LPM (8.19-10.3 mm)[#/L]	LPM (10.3-13 mm)[#/L]	LPM (13-16.4 mm)[#/L]	LPM (16.4-20.6 mm)[#/L]	LPM (20.6-26 mm)[#/L]	LPM (>26 mm)[#/L]	LPM biovolume (1-1.26 µm)[ppm]	LPM biovolume (1.26-1.59 µm)[ppm]	LPM biovolume (1.59-2 µm)[ppm]	LPM biovolume (2-2.52 µm)[ppm]	LPM biovolume (2.52-3.17 µm)[ppm]	LPM biovolume (3.17-4 µm)[ppm]	LPM biovolume (4-5.04 µm)[ppm]	LPM biovolume (5.04-6.35 µm)[ppm]	LPM biovolume (6.35-8 µm)[ppm]	LPM biovolume (8-10.1 µm)[ppm]	LPM biovolume (10.1-12.7 µm)[ppm]	LPM biovolume (12.7-16 µm)[ppm]	LPM biovolume (16-20.2 µm)[ppm]	LPM biovolume (20.2-25.4 µm)[ppm]	LPM biovolume (25.4-32 µm)[ppm]	LPM biovolume (32-40.3 µm)[ppm]	LPM biovolume (40.3-50.8 µm)[ppm]	LPM biovolume (50.8-64 µm)[ppm]	LPM biovolume (64-80.6 µm)[ppm]	LPM biovolume (80.6-102 µm)[ppm]	LPM biovolume (102-128 µm)[ppm]	LPM biovolume (128-161 µm)[ppm]	LPM biovolume (161-203 µm)[ppm]	LPM biovolume (203-256 µm)[ppm]	LPM biovolume (256-323 µm)[ppm]	LPM biovolume (323-406 µm)[ppm]	LPM biovolume (406-512 µm)[ppm]	LPM biovolume (512-645 µm)[ppm]	LPM biovolume (645-813 µm)[ppm]	LPM biovolume (0.813-1.02 mm)[ppm]	LPM biovolume (1.02-1.29 mm)[ppm]	LPM biovolume (1.29-1.63 mm)[ppm]	LPM biovolume (1.63-2.05 mm)[ppm]	LPM biovolume (2.05-2.58 mm)[ppm]	LPM biovolume (2.58-3.25 mm)[ppm]	LPM biovolume (3.25-4.1 mm)[ppm]	LPM biovolume (4.1-5.16 mm)[ppm]	LPM biovolume (5.16-6.5 mm)[ppm]	LPM biovolume (6.5-8.19 mm)[ppm]	LPM biovolume (8.19-10.3 mm)[ppm]	LPM biovolume (10.3-13 mm)[ppm]	LPM biovolume (13-16.4 mm)[ppm]	LPM biovolume (16.4-20.6 mm)[ppm]	LPM biovolume (20.6-26 mm)[ppm]	LPM biovolume (>26 mm)[ppm]	chloro fluo [mg chl/m3]	conductivity [ms/cm]	cpar [%]	depth [salt water, m]	fcdom factory [ppb qse]	in situ density anomaly [kg/m3]	neutral density [kg/m3]	nitrate [µmol/l]	oxygen [µmol/kg]	oxygen [ml/l]	par [µmol m-2 s-1]	part backscattering coef 470 nm [m-1]	pot. temperature [degc] (any ref.)	potential density anomaly [kg/m3]	potential temperature [degc]	practical salinity [psu]	practical salinity from conductivity	pressure in water column [db]	qc flag	sound speed c [m/s]	spar [µmol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
stn_040	HDR20170112050027	2017-01-12 05:00:27	2.5	396.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299.8888888888889	0.0	0.0	81.01010101010101	33.43939393939394	33.39141414141414	14.924242424242424	11.027777777777779	7.5353535353535355	3.7196969696969697	2.1818181818181817	1.1742424242424243	0.5883838383838383	0.4292929292929293	0.3661616161616162	0.21464646464646464	0.0707070707070707	0.06060606060606061	0.020202020202020204	0.015151515151515152	0.46464646464646464	0.18181818181818182	0.027777777777777776	0.0025252525252525255	0.0	0.0	0.0	1.3383838383838385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0408365592577315	0.0	0.0	0.0453658583679594	0.0428227471922152	0.0927182370543996	0.0904266465324078	0.129534090557458	0.183338618017164	0.18606147054082	0.217642743254063	0.23380304096151	0.235359506406598	0.340930444135859	0.58939699527945	0.679162824977944	0.423841028742532	0.829571708081302	0.498214812306946	0.803539127962964	59.6609307145156	28.2935674271089	8.63213986429684	2.0974940305571	0.0	0.0	0.0	71509.9166011971																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	7.5	163.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.29936461388074	0.0	0.0	7.991202346041056	2.969208211143695	3.5434995112414467	1.5273704789833822	1.3563049853372433	0.971407624633431	0.49486803519061584	0.323802541544477	0.06720430107526881	0.018328445747800584	0.018328445747800584	0.006109481915933529	0.006109481915933529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344507262695045	0.0	0.0	0.00447509322047384	0.0038023910605947	0.00963692126769938	0.00938734481185317	0.0157725422925497	0.0231782081267995	0.0249590533180649	0.0310740253730781	0.013055944194878	0.00781847133244245	0.0115684011238704	0.00752856885458767	0.0150060782215828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	12.5	94.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.098980458793545	0.0	0.0	6.595157179269329	2.432030586236194	3.663976210705183	1.4974511469838574	1.2850467289719627	0.9770603228547154	0.3929481733220051	0.159303313508921	0.10620220900594733	0.0637213254035684	0.053101104502973666	0.010620220900594732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314544125923984	0.0	0.0	0.00369330444942733	0.00311447722847141	0.0100737267439776	0.00918832909520651	0.0156101293661296	0.0241359453115161	0.0203700700594335	0.0166582610649204	0.021467014316958	0.0268006416304346	0.0391494307560992	0.0153250937249376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	17.5	137.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.362179487179485	0.0	0.0	8.726689976689977	3.2634032634032635	4.283216783216783	1.8648018648018647	1.3330419580419581	1.0926573426573427	0.45163170163170163	0.21124708624708624	0.10198135198135198	0.10198135198135198	0.08012820512820512	0.043706293706293704	0.043706293706293704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00358979857099682	0.0	0.0	0.00488696812579268	0.00417913952592111	0.0117597817265512	0.0115078372092007	0.0156818538589293	0.0265142274202531	0.0230577911190535	0.0204622188260666	0.0214945442366341	0.0410511357209837	0.0646039759880176	0.0803353559725679	0.125277703266402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	22.5	79.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.825757575757574	0.0	0.0	7.777777777777778	3.4217171717171717	4.027777777777778	1.6666666666666665	1.2878787878787878	0.9090909090909091	0.31565656565656564	0.2398989898989899	0.1388888888888889	0.07575757575757576	0.025252525252525252	0.025252525252525252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00324440816966466	0.0	0.0	0.00435557493058962	0.00438187754458931	0.0111366923893666	0.00985857399579609	0.0152035130873358	0.0214552805515927	0.0153394043842758	0.0241597618623943	0.027067083314625	0.0333202565690811	0.0198251002186061	0.0371523040368143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	27.5	77.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.380165289256198	0.0	0.0	7.334710743801653	3.292871900826446	3.886880165289256	1.5495867768595042	1.18801652892562	0.7618801652892562	0.490702479338843	0.15495867768595042	0.06456611570247935	0.012913223140495868	0.038739669421487606	0.06456611570247935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331990314224972	0.0	0.0	0.00410745628784942	0.00421687729152653	0.0107001947327959	0.00921629056227215	0.0137579157128921	0.0184146569870941	0.0241313800380043	0.0156208083023917	0.0124593082862787	0.00601459921790699	0.0247687397368739	0.0977103255015278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	32.5	70.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.86931818181818	0.0	0.0	9.53125	3.3948863636363633	4.886363636363636	2.2017045454545454	1.6761363636363635	0.9659090909090908	0.3977272727272727	0.22727272727272727	0.09943181818181818	0.0	0.04261363636363636	0.014204545454545454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00379502911101872	0.0	0.0	0.0053375237430663	0.00434751780369539	0.0130637115848827	0.0136131296168006	0.0196718016158041	0.0241481812588407	0.0193093442440978	0.0227343209349258	0.0192916767759235	0.0	0.027260162128185	0.0237318563634613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	37.5	69.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.67146144994246	0.0	0.0	13.276754890678943	5.667433831990794	7.407940161104719	3.0063291139240507	2.6611047180667438	1.524741081703107	0.6760644418872267	0.3739930955120829	0.20138089758342925	0.14384349827387802	0.014384349827387804	0.028768699654775607	0.014384349827387804	0.0	0.014384349827387804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00567449868236815	0.0	0.0	0.00743501581218313	0.00725775971465911	0.019905975481915	0.0179881563344548	0.0315487859802952	0.0373050816914018	0.0341156109264774	0.0366078532616875	0.042656087048408	0.0489966106713952	0.0157093878865261	0.0434151595109497	0.054587345631035	0.0	0.157702938693742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	42.5	59.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.645053475935825	0.0	0.0	20.638368983957218	8.606283422459892	9.62566844919786	4.578877005347593	3.6263368983957216	1.9385026737967914	0.7520053475935828	0.28409090909090906	0.08355614973262032	0.06684491978609625	0.01671122994652406	0.03342245989304812	0.0	0.01671122994652406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00825817631701561	0.0	0.0	0.0115575380427577	0.011021273290195	0.0264943068408443	0.0275942274436553	0.0414598280480133	0.0470713870680323	0.0342037936108057	0.0306494565939765	0.0149265753402215	0.0215033705227052	0.014802323492949	0.0447535857488425	0.0	0.104624668091801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_040	HDR20170112050027	2017-01-12 05:00:27	47.5	58.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.16184573002755	0.0	0.0	22.882231404958677	8.522727272727273	8.298898071625345	3.8050964187327825	3.081955922865014	1.790633608815427	0.809228650137741	0.49931129476584024	0.13774104683195593	0.05165289256198347	0.05165289256198347	0.01721763085399449	0.01721763085399449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00955409979143192	0.0	0.0	0.01281410658815	0.0109142706368922	0.0224040366049346	0.0230549814332592	0.0349315044500947	0.0424796525960182	0.0404084576555269	0.055140352778941	0.0254848929110711	0.0186836461796559	0.0425965521937705	0.0212168758629289	0.0551838952399041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
