Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume[L]	LPM (1-1.26 µm)[#/L]	LPM (1.26-1.59 µm)[#/L]	LPM (1.59-2 µm)[#/L]	LPM (2-2.52 µm)[#/L]	LPM (2.52-3.17 µm)[#/L]	LPM (3.17-4 µm)[#/L]	LPM (4-5.04 µm)[#/L]	LPM (5.04-6.35 µm)[#/L]	LPM (6.35-8 µm)[#/L]	LPM (8-10.1 µm)[#/L]	LPM (10.1-12.7 µm)[#/L]	LPM (12.7-16 µm)[#/L]	LPM (16-20.2 µm)[#/L]	LPM (20.2-25.4 µm)[#/L]	LPM (25.4-32 µm)[#/L]	LPM (32-40.3 µm)[#/L]	LPM (40.3-50.8 µm)[#/L]	LPM (50.8-64 µm)[#/L]	LPM (64-80.6 µm)[#/L]	LPM (80.6-102 µm)[#/L]	LPM (102-128 µm)[#/L]	LPM (128-161 µm)[#/L]	LPM (161-203 µm)[#/L]	LPM (203-256 µm)[#/L]	LPM (256-323 µm)[#/L]	LPM (323-406 µm)[#/L]	LPM (406-512 µm)[#/L]	LPM (512-645 µm)[#/L]	LPM (645-813 µm)[#/L]	LPM (0.813-1.02 mm)[#/L]	LPM (1.02-1.29 mm)[#/L]	LPM (1.29-1.63 mm)[#/L]	LPM (1.63-2.05 mm)[#/L]	LPM (2.05-2.58 mm)[#/L]	LPM (2.58-3.25 mm)[#/L]	LPM (3.25-4.1 mm)[#/L]	LPM (4.1-5.16 mm)[#/L]	LPM (5.16-6.5 mm)[#/L]	LPM (6.5-8.19 mm)[#/L]	LPM (8.19-10.3 mm)[#/L]	LPM (10.3-13 mm)[#/L]	LPM (13-16.4 mm)[#/L]	LPM (16.4-20.6 mm)[#/L]	LPM (20.6-26 mm)[#/L]	LPM (>26 mm)[#/L]	LPM biovolume (1-1.26 µm)[ppm]	LPM biovolume (1.26-1.59 µm)[ppm]	LPM biovolume (1.59-2 µm)[ppm]	LPM biovolume (2-2.52 µm)[ppm]	LPM biovolume (2.52-3.17 µm)[ppm]	LPM biovolume (3.17-4 µm)[ppm]	LPM biovolume (4-5.04 µm)[ppm]	LPM biovolume (5.04-6.35 µm)[ppm]	LPM biovolume (6.35-8 µm)[ppm]	LPM biovolume (8-10.1 µm)[ppm]	LPM biovolume (10.1-12.7 µm)[ppm]	LPM biovolume (12.7-16 µm)[ppm]	LPM biovolume (16-20.2 µm)[ppm]	LPM biovolume (20.2-25.4 µm)[ppm]	LPM biovolume (25.4-32 µm)[ppm]	LPM biovolume (32-40.3 µm)[ppm]	LPM biovolume (40.3-50.8 µm)[ppm]	LPM biovolume (50.8-64 µm)[ppm]	LPM biovolume (64-80.6 µm)[ppm]	LPM biovolume (80.6-102 µm)[ppm]	LPM biovolume (102-128 µm)[ppm]	LPM biovolume (128-161 µm)[ppm]	LPM biovolume (161-203 µm)[ppm]	LPM biovolume (203-256 µm)[ppm]	LPM biovolume (256-323 µm)[ppm]	LPM biovolume (323-406 µm)[ppm]	LPM biovolume (406-512 µm)[ppm]	LPM biovolume (512-645 µm)[ppm]	LPM biovolume (645-813 µm)[ppm]	LPM biovolume (0.813-1.02 mm)[ppm]	LPM biovolume (1.02-1.29 mm)[ppm]	LPM biovolume (1.29-1.63 mm)[ppm]	LPM biovolume (1.63-2.05 mm)[ppm]	LPM biovolume (2.05-2.58 mm)[ppm]	LPM biovolume (2.58-3.25 mm)[ppm]	LPM biovolume (3.25-4.1 mm)[ppm]	LPM biovolume (4.1-5.16 mm)[ppm]	LPM biovolume (5.16-6.5 mm)[ppm]	LPM biovolume (6.5-8.19 mm)[ppm]	LPM biovolume (8.19-10.3 mm)[ppm]	LPM biovolume (10.3-13 mm)[ppm]	LPM biovolume (13-16.4 mm)[ppm]	LPM biovolume (16.4-20.6 mm)[ppm]	LPM biovolume (20.6-26 mm)[ppm]	LPM biovolume (>26 mm)[ppm]	chloro fluo [mg chl/m3]	conductivity [ms/cm]	cpar [%]	depth [salt water, m]	fcdom factory [ppb qse]	in situ density anomaly [kg/m3]	neutral density [kg/m3]	nitrate [µmol/l]	oxygen [µmol/kg]	oxygen [ml/l]	par [µmol m-2 s-1]	part backscattering coef 470 nm [m-1]	pot. temperature [degc] (any ref.)	potential density anomaly [kg/m3]	potential temperature [degc]	practical salinity [psu]	practical salinity from conductivity	pressure in water column [db]	qc flag	sound speed c [m/s]	spar [µmol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
stn_037	HDR20170110225843	2017-01-10 22:58:43	2.5	1005.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.43414459556192	0.0	0.0	28.721267796070943	11.547562236538614	11.357671200190884	6.231607412709775	6.014873140857393	6.145112542750338	3.7381690924998012	2.7061958164320368	1.9207826294440467	1.3302314483416846	1.175137198759246	0.632307325220711	0.24656008907977411	0.18094329117951163	0.1014077785731329	0.07655293088363954	0.1511174739521196	0.048715501471406984	0.031814205042551495	0.023860653781913623	0.014912908613696015	0.0019883878151594685	0.0009941939075797342	0.0	1.0021474588403723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0202126186272049	0.0	0.0	0.0160839815126551	0.0147878977483234	0.0321334308540056	0.0380772066229353	0.071355870356339	0.152732669035065	0.190324692853023	0.275850635287426	0.390631105491511	0.536641107669462	0.927649215709559	0.983577479270576	0.783517926937342	1.06611125843364	1.32562247388249	1.98009257801892	8.36248774396146	4.55172702889783	6.54600436421413	9.64132272282033	11.9651241141127	2.53851973283271	4.00340462485467	0.0	57655.3718769686																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	7.5	139.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.94764096662831	0.0	0.0	9.666283084004604	4.193037974683545	4.97698504027618	2.2583429228998853	1.9994246260069046	1.0572497123130036	0.733601841196778	0.33084004602991945	0.13665132336018412	0.09349827387802072	0.043153049482163405	0.014384349827387804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00435038369814969	0.0	0.0	0.00541314260648653	0.0053696369462516	0.0136486415164341	0.0136990118267352	0.0232302575883192	0.0265195981942783	0.0373382446998033	0.0317216650776065	0.0270691159716914	0.0375955785247196	0.0341649071100515	0.0196965832845388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	12.5	102.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.27505827505828	0.0	0.0	10.003885003885005	4.302641802641803	5.40986790986791	2.3989898989898992	1.864801864801865	1.2626262626262628	0.6410256410256411	0.33993783993783994	0.2233877233877234	0.02913752913752914	0.05827505827505828	0.009712509712509714	0.0	0.009712509712509714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00453114116394404	0.0	0.0	0.00560220052261153	0.00550999645828289	0.0145736612922174	0.0146377090644579	0.0220052350639487	0.0314997748692196	0.0313057071727998	0.0351570456258737	0.0433402877465746	0.0137900152560274	0.0487616917541617	0.0193135145705056	0.0	0.0492198969773022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	17.5	65.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.06203931203931	0.0	0.0	10.242628992628992	4.699017199017199	5.4361179361179355	2.457002457002457	1.7813267813267812	1.5356265356265355	0.5221130221130221	0.476044226044226	0.19963144963144963	0.04606879606879607	0.09213759213759214	0.015356265356265355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00450213388215186	0.0	0.0	0.00573589775103754	0.00601759786466488	0.0147620213195938	0.0151810311617167	0.0209420295939174	0.0369255929179261	0.0261916668086294	0.0475223390317705	0.0393596657983317	0.0177443480869184	0.0705771324793596	0.0207404806248557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	22.5	79.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.21212121212121	0.0	0.0	10.568181818181818	4.3813131313131315	5.845959595959596	2.2853535353535355	1.8434343434343434	1.1868686868686869	0.6313131313131313	0.36616161616161613	0.22727272727272727	0.06313131313131314	0.012626262626262626	0.012626262626262626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00425022628267676	0.0	0.0	0.00591820814432389	0.0056107435718542	0.0159106705789129	0.0137311539672384	0.0214633974550262	0.028801259642833	0.0324979601961495	0.0374231999945021	0.0452963281589542	0.0253113490744222	0.0127797645435447	0.0159260559580812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	27.5	82.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.47292069632495	0.0	0.0	11.387814313346228	4.376208897485493	5.645551257253385	2.357350096711799	1.559477756286267	1.402321083172147	0.7011605415860735	0.4835589941972921	0.13297872340425532	0.04835589941972921	0.024177949709864605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00401339535110228	0.0	0.0	0.00637720438338264	0.00560420705043258	0.0153770845461387	0.0141558041345601	0.0179626669777669	0.0340245414399691	0.0361301564676598	0.0491190475171092	0.0258217263853093	0.0220012825910356	0.0167063676160125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	32.5	43.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.717068645640076	0.0	0.0	13.195732838589983	5.3107606679035255	6.725417439703154	2.9220779220779223	2.1103896103896105	1.391465677179963	1.0204081632653061	0.4174397031539889	0.1855287569573284	0.0927643784786642	0.06957328385899815	0.0463821892393321	0.0	0.02319109461966605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00472750303038967	0.0	0.0	0.00738964326118124	0.00680100129482534	0.0185368081706154	0.0179614980269008	0.0246223926753647	0.0335512682038222	0.0516894091920841	0.0414734867688468	0.0400210195527559	0.0379252048941564	0.0479586593843821	0.0598761382758742	0.0	0.116151297600533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	37.5	69.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.79804372842348	0.0	0.0	25.676064441887227	11.147871116225547	11.090333716915996	4.674913693901036	3.3084004602991945	2.3590333716916	1.0644418872266974	0.6760644418872267	0.20138089758342925	0.08630609896432681	0.043153049482163405	0.014384349827387804	0.028768699654775607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104577661253585	0.0	0.0	0.0143786600484798	0.0142760502001543	0.0303344672163953	0.0283153019027595	0.0382712930881402	0.0578930999966924	0.0537251635458393	0.0669047157130583	0.0417953999345439	0.0318751549272718	0.0287790340386506	0.0173123428758735	0.0712548279814046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	42.5	45.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.26136363636364	0.0	0.0	27.054195804195807	9.571678321678322	10.708041958041958	4.523601398601399	2.8846153846153846	1.6171328671328673	0.6118881118881119	0.3277972027972028	0.13111888111888112	0.08741258741258742	0.06555944055944056	0.06555944055944056	0.021853146853146856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0107932020588606	0.0	0.0	0.0151504170444023	0.0122575654845097	0.0293317544307619	0.0277359122573383	0.0340671208978307	0.0373179617686302	0.0315418610451704	0.0332957718415097	0.0238978203364159	0.0351898514204464	0.0531913535456682	0.102675050845134	0.0945208327175512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
stn_037	HDR20170110225843	2017-01-10 22:58:43	47.5	58.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.66528925619835	0.0	0.0	22.84779614325069	8.643250688705235	9.831267217630854	4.201101928374656	2.4449035812672175	2.2555096418732785	0.981404958677686	0.34435261707988984	0.13774104683195593	0.13774104683195593	0.10330578512396695	0.05165289256198347	0.0	0.01721763085399449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00921413795836257	0.0	0.0	0.0127948227558126	0.01106861385802	0.0271217645789676	0.0257771611393634	0.0286548600606695	0.0553756800986928	0.0501360131580868	0.0348809785632407	0.0285149198497116	0.0531901639713693	0.083484062332961	0.0961917508057751	0.0	0.0852197374252849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																										
