depth,lb,binsize,link,n_nparticles,nparticles,profile,project,time,flux
187.5,1.29,0.33999999999999986,-4.205861537820011,0.01490793678343259,0.005068698506367078,multiple,ETNP,togetawatch,1.120355055222849
187.5,1.63,0.41999999999999993,-5.20362710143316,0.005496591525798805,0.002308568440835498,multiple,ETNP,togetawatch,0.815130719830908
187.5,2.05,0.5300000000000002,-6.240830356175874,0.0019482371202879341,0.0010325656737526056,multiple,ETNP,togetawatch,0.5769784774568453
187.5,2.58,0.6699999999999999,-7.305377887004074,6.719155553598698e-4,4.501834220911127e-4,multiple,ETNP,togetawatch,0.3986471879207276
187.5,3.25,0.8499999999999996,-8.351428399975255,2.360590906958213e-4,2.0065022709144802e-4,multiple,ETNP,togetawatch,0.282093226376629
187.5,4.1,1.0600000000000005,-9.33416028072956,8.835389441856635e-5,9.365512808368038e-5,multiple,ETNP,togetawatch,0.2096589856067537
187.5,5.16,1.3399999999999999,-10.204612508335163,3.699926507573972e-5,4.9579015201491224e-5,multiple,ETNP,togetawatch,0.1758883565244892
187.5,6.5,1.6899999999999995,-10.96359477180338,1.732093327916451e-5,2.9272377241788016e-5,multiple,ETNP,togetawatch,0.16487354804214782
187.5,8.19,2.110000000000001,-11.614927811101296,9.03027433045676e-6,1.9053878837263775e-5,multiple,ETNP,togetawatch,0.1704685264638626
187.5,10.3,2.6999999999999993,-12.171722913232216,5.174732488294227e-6,1.3971777718394409e-5,multiple,ETNP,togetawatch,0.19780806860077077
187.5,13,3.3999999999999986,-12.665100818198429,3.159487212058545e-6,1.0742256520999048e-5,multiple,ETNP,togetawatch,0.24239770166237734
187.5,16.4,4.200000000000003,-13.095954093971782,2.053522197588428e-6,8.624793229871405e-6,multiple,ETNP,togetawatch,0.3098921581522418
187.5,20.6,5.399999999999999,-13.460421217369344,1.4263080758014837e-6,7.70206360932801e-6,multiple,ETNP,togetawatch,0.43685712570749635
187.5,26,6,-13.772731544121594,1.043707224515163e-6,6.262243347090978e-6,multiple,ETNP,togetawatch,0.5661127118526504
225,0.102,0.02600000000000001,4.9967882523795355,147.9372581379679,3.8463687115871665,multiple,ETNP,togetawatch,5.284960794579816
225,0.128,0.033,4.192950117070577,66.21785351027626,2.1851891658391165,multiple,ETNP,togetawatch,4.730665501806335
225,0.161,0.04200000000000001,3.3432519632762334,28.311043643391553,1.1890638330224454,multiple,ETNP,togetawatch,4.074695944670185
225,0.203,0.05299999999999999,2.4552150971971,11.648938933532992,0.6173937634772485,multiple,ETNP,togetawatch,3.365270691860646
225,0.256,0.067,1.5536859165645434,4.728868312910923,0.31683417696503186,multiple,ETNP,togetawatch,2.747927138861937
225,0.323,0.08300000000000002,0.6563589571708912,1.9277604820533774,0.16000412001043035,multiple,ETNP,togetawatch,2.210332118054911
225,0.406,0.10599999999999998,-0.20583748756341635,0.8139653450264867,0.08628032657280757,multiple,ETNP,togetawatch,1.884124224764171
225,0.512,0.133,-1.0547155969270672,0.34829146838562147,0.04632276529528766,multiple,ETNP,togetawatch,1.6095617979924877
225,0.645,0.16799999999999993,-1.8822988401346294,0.15223972838270988,0.025576274368295248,multiple,ETNP,togetawatch,1.4110958434316392
225,0.813,0.20700000000000007,-2.7143764194086053,0.06624625000548778,0.013712973751135976,multiple,ETNP,togetawatch,1.202651026220932
225,1.02,0.27,-3.557338855047396,0.028514605335918913,0.007698943440698107,multiple,ETNP,togetawatch,1.0633613878932733
225,1.29,0.33999999999999986,-4.4817868886204995,0.01131317969052705,0.0038464810947791955,multiple,ETNP,togetawatch,0.8502033675788131
225,1.63,0.41999999999999993,-5.4648976254943,0.004232774353034785,0.0017777652282746094,multiple,ETNP,togetawatch,0.6277098069006742
225,2.05,0.5300000000000002,-6.479193034352808,0.0015350489113901506,8.135759230367802e-4,multiple,ETNP,togetawatch,0.45461108121416904
225,2.58,0.6699999999999999,-7.518336781380998,5.430350010886064e-4,3.6383345072936625e-4,multiple,ETNP,togetawatch,0.3221824147389451
225,3.25,0.8499999999999996,-8.542086750295248,1.9508274612677358e-4,1.6582033420775748e-4,multiple,ETNP,togetawatch,0.23312604103955628
225,4.1,1.0600000000000005,-9.510122978183652,7.409792874711133e-5,7.854380447193805e-5,multiple,ETNP,togetawatch,0.17583035449557216
225,5.16,1.3399999999999999,-10.376829411288453,3.1145854255831885e-5,4.173544470281472e-5,multiple,ETNP,togetawatch,0.14806221438170047
225,6.5,1.6899999999999995,-11.144847218549334,1.4449550971153269e-5,2.4419741141249017e-5,multiple,ETNP,togetawatch,0.1375415918896038
225,8.19,2.110000000000001,-11.818832816067285,7.364548480291371e-6,1.5539197293414802e-5,multiple,ETNP,togetawatch,0.13902387475347586
225,10.3,2.6999999999999993,-12.410672808406316,4.074865538893841e-6,1.1002136955013367e-5,multiple,ETNP,togetawatch,0.15576482144338422
225,13,3.3999999999999986,-12.949295844553738,2.3778927906243247e-6,8.0848354881227e-6,multiple,ETNP,togetawatch,0.18243332178936902
225,16.4,4.200000000000003,-13.429533887211978,1.4710503519163831e-6,6.178411478048813e-6,multiple,ETNP,togetawatch,0.22199271517071212
225,20.6,5.399999999999999,-13.840114144024843,9.756966151149086e-7,5.268761721620506e-6,multiple,ETNP,togetawatch,0.2988414817760292
225,26,6,-14.191131488630186,6.868626522678716e-7,4.12117591360723e-6,multiple,ETNP,togetawatch,0.37255819411070845
275,0.102,0.02600000000000001,4.995705151999534,147.77711397921738,3.842204963459653,multiple,ETNP,togetawatch,5.2792397503267985
275,0.128,0.033,4.216560196688995,67.79986451828671,2.2373955291034617,multiple,ETNP,togetawatch,4.843685850584502
275,0.161,0.04200000000000001,3.380962103899252,29.399042444499806,1.2347597826689922,multiple,ETNP,togetawatch,4.231287286145393
275,0.203,0.05299999999999999,2.49111879979941,12.074777825192827,0.6399632247352197,multiple,ETNP,togetawatch,3.4882916081633315
275,0.256,0.067,1.5682857407569788,4.798415411258939,0.32149383255434894,multiple,ETNP,togetawatch,2.7883406894904956
275,0.323,0.08300000000000002,0.6294614654331321,1.8765996932872446,0.15575777454284134,multiple,ETNP,togetawatch,2.1516721674814066
275,0.406,0.10599999999999998,-0.2899344990469124,0.748312581160603,0.0793211336030239,multiple,ETNP,togetawatch,1.7321546555702785
275,0.512,0.133,-1.2058326062520641,0.2994425779301517,0.03982586286471018,multiple,ETNP,togetawatch,1.3838160789948821
275,0.645,0.16799999999999993,-2.0985371263741857,0.12263569762443263,0.020602797200904674,multiple,ETNP,togetawatch,1.136698843413267
275,0.813,0.20700000000000007,-2.983233263119119,0.05062887247644025,0.010480176602623134,multiple,ETNP,togetawatch,0.9191292402989691
275,1.02,0.27,-3.857199383501352,0.02112708561021455,0.005704313114757929,multiple,ETNP,togetawatch,0.7878673687381675
275,1.29,0.33999999999999986,-4.788642986142947,0.008323745158879231,0.0028300733540189377,multiple,ETNP,togetawatch,0.6255426289103053
275,1.63,0.41999999999999993,-5.755116696472781,0.0031665370657935404,0.0013299455676332866,multiple,ETNP,togetawatch,0.4695894948163224
275,2.05,0.5300000000000002,-6.735898186896982,0.0011875081167784535,6.293793018925807e-4,multiple,ETNP,togetawatch,0.3516854381078703
275,2.58,0.6699999999999999,-7.7320607656972395,4.3853945820463536e-4,2.9382143699710565e-4,multiple,ETNP,togetawatch,0.2601852575238037
275,3.25,0.8499999999999996,-8.711346620196643,1.647063082269944e-4,1.4000036199294518e-4,multiple,ETNP,togetawatch,0.19682586150518808
275,4.1,1.0600000000000005,-9.640565794559098,6.503624718096529e-5,6.893842201182324e-5,multiple,ETNP,togetawatch,0.15432747703270427
275,5.16,1.3399999999999999,-10.48047999657226,2.8079241351390594e-5,3.762618341086339e-5,multiple,ETNP,togetawatch,0.1334840463355292
275,6.5,1.6899999999999995,-11.237626602505577,1.316924195271212e-5,2.2256018900083475e-5,multiple,ETNP,togetawatch,0.12535465674825821
275,8.19,2.110000000000001,-11.91966256818284,6.658192090256173e-6,1.4048785310440534e-5,multiple,ETNP,togetawatch,0.12568966932834089
275,10.3,2.6999999999999993,-12.538841369043594,3.5846799270948002e-6,9.678635803155958e-6,multiple,ETNP,togetawatch,0.13702710517588731
275,13,3.3999999999999986,-13.122448422149256,1.9998299177425484e-6,6.7994217203246615e-6,multiple,ETNP,togetawatch,0.153428117678823
275,16.4,4.200000000000003,-13.658991679744554,1.1694328389207395e-6,4.9116179234671095e-6,multiple,ETNP,togetawatch,0.17647633256306472
275,20.6,5.399999999999999,-14.128065607642975,7.315753548498837e-7,3.950506916189371e-6,multiple,ETNP,togetawatch,0.2240707405225711
275,26,6,-14.533881728118551,4.875457386106324e-7,2.925274431663794e-6,multiple,ETNP,togetawatch,0.2644475708839541
325,0.102,0.02600000000000001,4.988097615934763,146.6571597027514,3.8130861522715374,multiple,ETNP,togetawatch,5.239230123831459
325,0.128,0.033,4.233189143348689,68.93673109850486,2.2749121262506606,multiple,ETNP,togetawatch,4.924904664334783
325,0.161,0.04200000000000001,3.4170154416665985,30.478314833237853,1.2800892229959902,multiple,ETNP,togetawatch,4.386622669785054
325,0.203,0.05299999999999999,2.5364613243456056,12.63488102315151,0.6696486942270299,multiple,ETNP,togetawatch,3.650100240457029
325,0.256,0.067,1.6074558854115482,4.990099679479701,0.33433667852514,multiple,ETNP,togetawatch,2.899727678487126
325,0.323,0.08300000000000002,0.6437190302939133,1.903547080710966,0.15799440769901021,multiple,ETNP,togetawatch,2.1825695100064886
325,0.406,0.10599999999999998,-0.31784327498990167,0.7277168309053791,0.07713798407597017,multiple,ETNP,togetawatch,1.6844806947313222
325,0.512,0.133,-1.2889436937158194,0.2755617069730938,0.03664970702742148,multiple,ETNP,togetawatch,1.2734552430736552
325,0.645,0.16799999999999993,-2.239539715249406,0.10650751688437865,0.017893262836575604,multiple,ETNP,togetawatch,0.9872082403612642
325,0.813,0.20700000000000007,-3.174119282465064,0.041830929099081975,0.008659002323509971,multiple,ETNP,togetawatch,0.759409171154873
325,1.02,0.27,-4.079895260330498,0.016909236627813913,0.004565493889509757,multiple,ETNP,togetawatch,0.6305761246542089
325,1.29,0.33999999999999986,-5.021350576504424,0.006595612811523783,0.002242508355918085,multiple,ETNP,togetawatch,0.49567074659823074
325,1.63,0.41999999999999993,-5.974866787658564,0.0025418406687637506,0.001067573080880775,multiple,ETNP,togetawatch,0.37694858792035923
325,2.05,0.5300000000000002,-6.925184547832515,9.827217422454914e-4,5.208425233901106e-4,multiple,ETNP,togetawatch,0.2910371066745419
325,2.58,0.6699999999999999,-7.880017977168031,3.782262572845269e-4,2.53411592380633e-4,multiple,ETNP,togetawatch,0.22440146334088507
325,3.25,0.8499999999999996,-8.814500336101466,1.4856316507753088e-4,1.262786903159012e-4,multiple,ETNP,togetawatch,0.17753462674922638
325,4.1,1.0600000000000005,-9.7021673267511,6.11508175247063e-5,6.481986657618871e-5,multiple,ETNP,togetawatch,0.14510756379924214
325,5.16,1.3399999999999999,-10.510039542398948,2.7261379099118107e-5,3.653024799281826e-5,multiple,ETNP,togetawatch,0.12959606512506058
325,6.5,1.6899999999999995,-11.248571949889435,1.3025885996303784e-5,2.2013747333753388e-5,multiple,ETNP,togetawatch,0.12399008794673473
325,8.19,2.110000000000001,-11.928846441546598,6.597324027376713e-6,1.3920353697764872e-5,multiple,ETNP,togetawatch,0.12454063568793691
325,10.3,2.6999999999999993,-12.56440062499814,3.494219154935183e-6,9.434391718324991e-6,multiple,ETNP,togetawatch,0.13356917364696172
325,13,3.3999999999999986,-13.181769015331316,1.8846488981690107e-6,6.407806253774633e-6,multiple,ETNP,togetawatch,0.1445913626784557
325,16.4,4.200000000000003,-13.76464991998909,1.0521762496525501e-6,4.419140248540714e-6,multiple,ETNP,togetawatch,0.15878141913648341
325,20.6,5.399999999999999,-14.284741256453175,6.254832684654921e-7,3.3776096497136564e-6,multiple,ETNP,togetawatch,0.19157629931136713
325,26,6,-14.740714730705482,3.9645046643262777e-7,2.3787027985957665e-6,multiple,ETNP,togetawatch,0.21503697914104308
375,0.102,0.02600000000000001,4.964117469115856,143.1821318440551,3.722735427945434,multiple,ETNP,togetawatch,5.115087049771273
375,0.128,0.033,4.229712206678358,68.69745865882437,2.2670161357412044,multiple,ETNP,togetawatch,4.907810817042468
375,0.161,0.04200000000000001,3.43436323767749,31.011659220952307,1.3024896872799971,multiple,ETNP,togetawatch,4.463384806889807
375,0.203,0.05299999999999999,2.5701782549833636,13.068153696847478,0.6926121459329162,multiple,ETNP,togetawatch,3.7752687076189497
375,0.256,0.067,1.6468815808339095,5.190767572929569,0.34778142738628115,multiple,ETNP,togetawatch,3.0163350174573487
375,0.323,0.08300000000000002,0.6731445670995847,1.960392223199449,0.1627125545255543,multiple,ETNP,togetawatch,2.2477470283587
375,0.406,0.10599999999999998,-0.31515277951402665,0.7296773859962828,0.07734580291560597,multiple,ETNP,togetawatch,1.6890188846718737
375,0.512,0.133,-1.3271580805018641,0.2652299534241441,0.03527558380541117,multiple,ETNP,togetawatch,1.2257090381615936
375,0.645,0.16799999999999993,-2.324402216504843,0.09784191485500307,0.016437441695640508,multiple,ETNP,togetawatch,0.9068875833659683
375,0.813,0.20700000000000007,-3.301507790009732,0.036827597234504184,0.007623312627542369,multiple,ETNP,togetawatch,0.6685774304758173
375,1.02,0.27,-4.235858012971335,0.014467391661182147,0.0039061957485191797,multiple,ETNP,togetawatch,0.5395152938221246
375,1.29,0.33999999999999986,-5.187688957234597,0.005584898852245245,0.0018988656097633826,multiple,ETNP,togetawatch,0.4197139921450983
375,1.63,0.41999999999999993,-6.131576070028541,0.002173153218588606,9.127243518072144e-4,multiple,ETNP,togetawatch,0.32227316493443664
375,2.05,0.5300000000000002,-7.05670215633722,8.616148849448226e-4,4.566558890207562e-4,multiple,ETNP,togetawatch,0.25517081021233506
375,2.58,0.6699999999999999,-7.9766065906285055,0.00034340275369182063,2.300798449735198e-4,multiple,ETNP,togetawatch,0.20374069478144233
375,3.25,0.8499999999999996,-8.87288853164364,1.4013721171516613e-4,1.1911662995789115e-4,multiple,ETNP,togetawatch,0.16746551921228647
375,4.1,1.0600000000000005,-9.72482154342517,5.978106754184029e-5,6.336793159435074e-5,multiple,ETNP,togetawatch,0.14185722159494638
375,5.16,1.3399999999999999,-10.504613269208125,2.740970886462643e-5,3.672900987859941e-5,multiple,ETNP,togetawatch,0.1303012001764059
375,6.5,1.6899999999999995,-11.225874428166454,1.3324922178841519e-5,2.251911848224216e-5,multiple,ETNP,togetawatch,0.12683653713127624
375,8.19,2.110000000000001,-11.902582482026563,6.772891332861333e-6,1.4290800712337421e-5,multiple,ETNP,togetawatch,0.1278548982192813
375,10.3,2.6999999999999993,-12.54961530022221,3.5462661376060077e-6,9.574918571536218e-6,multiple,ETNP,togetawatch,0.13555870897886588
375,13,3.3999999999999986,-13.19321121054902,1.8632072810779777e-6,6.334904755665121e-6,multiple,ETNP,togetawatch,0.14294634930952843
375,16.4,4.200000000000003,-13.813448388487766,1.0020642972103146e-6,4.208670048283324e-6,multiple,ETNP,togetawatch,0.15121914339883427
375,20.6,5.399999999999999,-14.375622739663646,5.711449882394584e-7,3.0841829364930744e-6,multiple,ETNP,togetawatch,0.1749332855626758
375,26,6,-14.873793380870092,3.470512474008384e-7,2.0823074844050304e-6,multiple,ETNP,togetawatch,0.1882425628597145
425,0.102,0.02600000000000001,4.9238310106624334,137.52847831265927,3.5757404361291423,multiple,ETNP,togetawatch,4.913114013122866
425,0.128,0.033,4.205303384977183,67.04093379348026,2.2123508151848488,multiple,ETNP,togetawatch,4.789467128475885
425,0.161,0.04200000000000001,3.4301806240507466,30.882220317670242,1.2970532533421504,multiple,ETNP,togetawatch,4.4447551801996195
425,0.203,0.05299999999999999,2.5865170913001965,13.283425981347587,0.704021577011422,multiple,ETNP,togetawatch,3.8374588790956565
425,0.256,0.067,1.677516022185893,5.352244588563264,0.3586003874337387,multiple,ETNP,togetawatch,3.1101686884755884
425,0.323,0.08300000000000002,0.705707051729683,2.0252781552236763,0.16809808688356517,multiple,ETNP,togetawatch,2.322143957281277
425,0.406,0.10599999999999998,-0.2959555567072055,0.7438204851171977,0.07884497142242294,multiple,ETNP,togetawatch,1.721756587609447
425,0.512,0.133,-1.335479902855913,0.2630319153947757,0.03498324474750517,multiple,ETNP,togetawatch,1.2155512296484978
425,0.645,0.16799999999999993,-2.367909564328298,0.0936763461169945,0.01573762614765507,multiple,ETNP,togetawatch,0.868277315243602
425,0.813,0.20700000000000007,-3.3791798449298094,0.03407539038144229,0.0070536058089585565,multiple,ETNP,togetawatch,0.6186131774662812
425,1.02,0.27,-4.3376091072875465,0.01306773443422439,0.0035282882972405855,multiple,ETNP,togetawatch,0.48731953540642475
425,1.29,0.33999999999999986,-5.299088954295054,0.0049961435492513135,0.001698688806745446,multiple,ETNP,togetawatch,0.3754680988614917
425,1.63,0.41999999999999993,-6.236190533728499,0.001957297597860612,8.220649911014568e-4,multiple,ETNP,togetawatch,0.29026231845299155
425,2.05,0.5300000000000002,-7.141726763777566,7.913843820613919e-4,4.194337224925379e-4,multiple,ETNP,togetawatch,0.23437175644072758
425,2.58,0.6699999999999999,-8.034301249469909,3.2415095198889775e-4,2.1718113783256147e-4,multiple,ETNP,togetawatch,0.1923186097440343
425,3.25,0.8499999999999996,-8.901012309617034,1.362509285201934e-4,1.1581328924216436e-4,multiple,ETNP,togetawatch,0.16282136777608622
425,4.1,1.0600000000000005,-9.725761684806114,5.9724891297390886e-5,6.330838477523436e-5,multiple,ETNP,togetawatch,0.141723918422472
425,5.16,1.3399999999999999,-10.484609881074409,2.796351645740756e-5,3.747111205292613e-5,multiple,ETNP,togetawatch,0.13293390942416142
425,6.5,1.6899999999999995,-11.193314017578711,1.3765927816920923e-5,2.326441801059635e-5,multiple,ETNP,togetawatch,0.13103435736906943
425,8.19,2.110000000000001,-11.867861208651671,7.012184994802625e-6,1.4795710339033547e-5,multiple,ETNP,togetawatch,0.13237215167698554
425,10.3,2.6999999999999993,-12.52414858069595,3.6377376993695893e-6,9.821891788297889e-6,multiple,ETNP,togetawatch,0.13905527870595424
425,13,3.3999999999999986,-13.188353489555245,1.8722802413161799e-6,6.365752820475009e-6,multiple,ETNP,togetawatch,0.1436424321107566
425,16.4,4.200000000000003,-13.837942925856382,9.778173668067196e-7,4.106832940588225e-6,multiple,ETNP,togetawatch,0.14756009671301745
425,20.6,5.399999999999999,-14.433355935691132,5.391047542347796e-7,2.911165672867809e-6,multiple,ETNP,togetawatch,0.16511983447749265
425,26,6,-14.965155731524554,3.1674914041154417e-7,1.9004948424692651e-6,multiple,ETNP,togetawatch,0.1718065283477111
475,0.102,0.02600000000000001,4.870858098800335,130.4327931124648,3.3912526209240856,multiple,ETNP,togetawatch,4.659625347956888
475,0.128,0.033,4.16378284192208,64.31435404855681,2.1223736836023748,multiple,ETNP,togetawatch,4.594677716656132
475,0.161,0.04200000000000001,3.4073059646577843,30.18381835310705,1.2677203708304965,multiple,ETNP,togetawatch,4.344236962340859
475,0.203,0.05299999999999999,2.5861702315076047,13.278819293950294,0.7037774225793655,multiple,ETNP,togetawatch,3.836128049723717
475,0.256,0.067,1.6971321790258274,5.458271579041565,0.36570419579578484,multiple,ETNP,togetawatch,3.1717805637294862
475,0.323,0.08300000000000002,0.7360397162011445,2.0876514295238064,0.17327506865047598,multiple,ETNP,togetawatch,2.393659922452934
475,0.406,0.10599999999999998,-0.26838364084301114,0.7646143875193753,0.08104912507705377,multiple,ETNP,togetawatch,1.7698892206296521
475,0.512,0.133,-1.3241419948705166,0.26603111725769935,0.03538213859527402,multiple,ETNP,togetawatch,1.2294114621870826
475,0.645,0.16799999999999993,-2.381542616908879,0.09240791748772113,0.015524530137937144,multiple,ETNP,togetawatch,0.8565203685814413
475,0.813,0.20700000000000007,-3.4191017479912986,0.032741832150488814,0.006777559255151187,multiple,ETNP,togetawatch,0.5944034271053369
475,1.02,0.27,-4.397059722622821,0.012313491810109453,0.0033246427887295526,multiple,ETNP,togetawatch,0.45919245897879385
475,1.29,0.33999999999999986,-5.3671056387779394,0.004667621560881553,0.0015869913306997274,multiple,ETNP,togetawatch,0.35077915123790404
475,1.63,0.41999999999999993,-6.299818913246736,0.001836637337609231,7.713876817958769e-4,multiple,ETNP,togetawatch,0.272368704868635
475,2.05,0.5300000000000002,-7.190977880643957,7.533520717703581e-4,3.9927659803828995e-4,multiple,ETNP,togetawatch,0.22310833051717066
475,2.58,0.6699999999999999,-8.06355729275639,3.1480495771866627e-4,2.1091932167150638e-4,multiple,ETNP,togetawatch,0.18677363567038668
475,3.25,0.8499999999999996,-8.909243236029157,1.3513405989118373e-4,1.1486395090750611e-4,multiple,ETNP,togetawatch,0.16148669740153088
475,4.1,1.0600000000000005,-9.715511933810204,6.0340204578480006e-5,6.396061685318884e-5,multiple,ETNP,togetawatch,0.14318402336965588
475,5.16,1.3399999999999999,-10.460979543802678,2.863217295778386e-5,3.8367111763430366e-5,multiple,ETNP,togetawatch,0.13611259128959444
475,6.5,1.6899999999999995,-11.162546988934823,1.4196047333023788e-5,2.3991319992810194e-5,multiple,ETNP,togetawatch,0.13512855538710325
475,8.19,2.110000000000001,-11.837270756606438,7.230005532305302e-6,1.5255311673164196e-5,multiple,ETNP,togetawatch,0.1364840473628578
475,10.3,2.6999999999999993,-12.50162905660038,3.720587185390698e-6,1.0045585400554882e-5,multiple,ETNP,togetawatch,0.1422222630576041
475,13,3.3999999999999986,-13.181875420304657,1.8844483728218806e-6,6.407124467594391e-6,multiple,ETNP,togetawatch,0.1445759782568686
475,16.4,4.200000000000003,-13.853756250938657,9.624764381399967e-7,4.042401040187989e-6,multiple,ETNP,togetawatch,0.1452450335994201
475,20.6,5.399999999999999,-14.474328359998603,5.174627164039108e-7,2.794298668581118e-6,multiple,ETNP,togetawatch,0.1584911975079281
475,26,6,-15.031766600850192,2.963375677447956e-7,1.7780254064687734e-6,multiple,ETNP,togetawatch,0.16073517568852233
525,0.102,0.02600000000000001,4.809646801572095,122.68827655733385,3.1898951904906814,multiple,ETNP,togetawatch,4.38295761136365
525,0.128,0.033,4.110262653230589,60.96272752432681,2.011770008302785,multiple,ETNP,togetawatch,4.355234377245359
525,0.161,0.04200000000000001,3.370437846448516,29.09126177531938,1.2218329945634143,multiple,ETNP,togetawatch,4.18698963819026
525,0.203,0.05299999999999999,2.5722952819288785,13.095848635473892,0.6940799776801162,multiple,ETNP,togetawatch,3.783269519178195
525,0.256,0.067,1.7064896295595702,5.5095868007289015,0.36914231564883643,multiple,ETNP,togetawatch,3.2015996411451884
525,0.323,0.08300000000000002,0.7620794849121099,2.142727360070068,0.17784637088581567,multiple,ETNP,togetawatch,2.456808897313387
525,0.406,0.10599999999999998,-0.23723164935395027,0.7888085398630312,0.0836137052254813,multiple,ETNP,togetawatch,1.825892573606349
525,0.512,0.133,-1.3002947091697135,0.2724514872495738,0.036236047804193317,multiple,ETNP,togetawatch,1.2590819629196954
525,0.645,0.16799999999999993,-2.374173706242013,0.09309137826459851,0.015639351548452543,multiple,ETNP,togetawatch,0.8628553027779592
525,0.813,0.20700000000000007,-3.431202632716751,0.032348014589980295,0.0066960390201259235,multiple,ETNP,togetawatch,0.5872539644074459
525,1.02,0.27,-4.424595091876812,0.011979060737950076,0.0032343463992465207,multiple,ETNP,togetawatch,0.4467209172949233
525,1.29,0.33999999999999986,-5.402115341392408,0.004507036929973949,0.001532392556191142,multiple,ETNP,togetawatch,0.3387109619477289
525,1.63,0.41999999999999993,-6.332458336040543,0.001777658311637393,7.46616490887705e-4,multiple,ETNP,togetawatch,0.26362226342948086
525,2.05,0.5300000000000002,-7.213805963458176,7.363492970319726e-4,3.902651274269456e-4,multiple,ETNP,togetawatch,0.21807288848655915
525,2.58,0.6699999999999999,-8.07287438999768,3.118855108202047e-4,2.0896329224953712e-4,multiple,ETNP,togetawatch,0.18504152917713507
525,3.25,0.8499999999999996,-8.905115452095735,1.356930169257404e-4,1.1533906438687929e-4,multiple,ETNP,togetawatch,0.1621546572450566
525,4.1,1.0600000000000005,-9.700652009298853,6.124355066805155e-5,6.491816370813467e-5,multiple,ETNP,togetawatch,0.14532761450435067
525,5.16,1.3399999999999999,-10.439522140074866,2.9253183866457205e-5,3.919926638105265e-5,multiple,ETNP,togetawatch,0.1390647739312425
525,6.5,1.6899999999999995,-11.138888580429192,1.4535907644962845e-5,2.45656839199872e-5,multiple,ETNP,togetawatch,0.13836359905160991
525,8.19,2.110000000000001,-11.81602398264316,7.38526334890484e-6,1.558290566618922e-5,multiple,ETNP,togetawatch,0.13941491859103908
525,10.3,2.6999999999999993,-12.487558525511709,3.773307857176878e-6,1.0187931214377567e-5,multiple,ETNP,togetawatch,0.14423755066618094
525,13,3.3999999999999986,-13.179919032041642,1.8881386941743716e-6,6.419671560192861e-6,multiple,ETNP,togetawatch,0.14485910186339102
525,16.4,4.200000000000003,-13.867927154045603,9.489334625247339e-7,3.985520542603885e-6,multiple,ETNP,togetawatch,0.14320129531105602
525,20.6,5.399999999999999,-14.506603031338631,5.010284097714541e-7,2.705553412765851e-6,multiple,ETNP,togetawatch,0.1534576117908898
525,26,6,-15.082748232103697,2.816084426519228e-7,1.6896506559115366e-6,multiple,ETNP,togetawatch,0.15274601478813996
575,0.102,0.02600000000000001,4.744337935812635,114.93168815388421,2.9882238920009905,multiple,ETNP,togetawatch,4.105858615965931
575,0.128,0.033,4.049691419440501,57.37974803850546,1.8935316852706803,multiple,ETNP,togetawatch,4.099262965477617
575,0.161,0.04200000000000001,3.324430155498529,27.78316204877326,1.1668928060484771,multiple,ETNP,togetawatch,3.9987200456552694
575,0.203,0.05299999999999999,2.5486738571596246,12.79013099033666,0.6778769424878429,multiple,ETNP,togetawatch,3.6949505197366768
575,0.256,0.067,1.707499963346981,5.515156135398092,0.3695154610716722,multiple,ETNP,togetawatch,3.2048359600422676
575,0.323,0.08300000000000002,0.783392277651995,2.188884991015932,0.18167745425432238,multiple,ETNP,togetawatch,2.5097323258838786
575,0.406,0.10599999999999998,-0.2053369160045484,0.8143728949235446,0.08632352686189572,multiple,ETNP,togetawatch,1.8850675998581343
575,0.512,0.133,-1.2689846738128423,0.28111690228002767,0.037388548003243684,multiple,ETNP,togetawatch,1.299127505985729
575,0.645,0.16799999999999993,-2.3525995146401684,0.09512157063054921,0.01598042386593226,multiple,ETNP,togetawatch,0.8816729664679388
575,0.813,0.20700000000000007,-3.4234813262616397,0.03259875028169397,0.006747941308310654,multiple,ETNP,togetawatch,0.5918058829979275
575,1.02,0.27,-4.4288495981713805,0.01192820401048338,0.0032206150828305124,multiple,ETNP,togetawatch,0.44482437762111005
575,1.29,0.33999999999999986,-5.412894111811033,0.004458717493513068,0.0015159639477944425,multiple,ETNP,togetawatch,0.3350796797863618
575,1.63,0.41999999999999993,-6.342566698198573,0.0017597796120506542,7.391074370612747e-4,multiple,ETNP,togetawatch,0.26097089717907335
575,2.05,0.5300000000000002,-7.2179644952431055,7.332935232453861e-4,3.8864556732005483e-4,multiple,ETNP,togetawatch,0.2171679084466672
575,2.58,0.6699999999999999,-8.0689717741285385,3.131050583289667e-4,2.0978038908040766e-4,multiple,ETNP,togetawatch,0.18576508614947412
575,3.25,0.8499999999999996,-8.894082348596362,1.3719842139632639e-4,1.1661865818687738e-4,multiple,ETNP,togetawatch,0.16395363225109275
575,4.1,1.0600000000000005,-9.685285017553467,6.219194815060969e-5,6.59234650396463e-5,multiple,ETNP,togetawatch,0.1475781101441145
575,5.16,1.3399999999999999,-10.423112454152651,2.9737179674803732e-5,3.9847820764237e-5,multiple,ETNP,togetawatch,0.1413656095592083
575,6.5,1.6899999999999995,-11.124269882969449,1.4749964485125457e-5,2.4927439979862016e-5,multiple,ETNP,togetawatch,0.14040115154092953
